"UserName","Description","DelayedAutoStart","BinaryPathName","StartupType","Name","RequiredServices","CanPauseAndContinue","CanShutdown","CanStop","DisplayName","DependentServices","MachineName","ServiceName","ServicesDependedOn","StartType","ServiceHandle","Status","ServiceType","Site","Container"
"localSystem","운영 체제, 장치, 응용 프로그램 및 서비스 등의 관리 정보에 액세스하는 공용 인터페이스 및 개체 모델을 제공합니다. 이 서비스가 중지되면 대부분의 Windows 기반 소프트웨어가 올바르게 작동하지 않습니다. 이 서비스를 사용하지 않도록 설정하면 관련된 모든 서비스를 시작할 수 없습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","Winmgmt","System.ServiceProcess.ServiceController[]","True","True","True","Windows Management Instrumentation","System.ServiceProcess.ServiceController[]",".","Winmgmt","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"NT AUTHORITY\NetworkService","WinRM(Windows 원격 관리) 서비스는 원격 관리를 위한 WS-Management 프로토콜을 구현합니다. WS-Management는 원격 소프트웨어 및 하드웨어 관리에 사용되는 표준 웹 서비스 프로토콜입니다. WinRM 서비스는 네트워크에서 WS-Management 요청을 수신하여 처리합니다. WinRM 서비스가 네트워크에서 요청을 수신하려면 winrm.cmd 명령줄 도구를 사용하거나 그룹 정책을 통해 수신기를 구성해야 합니다. WinRM 서비스는 WMI 데이터에 대한 액세스를 제공하고 이벤트를 수집할 수 있도록 합니다. 이벤트를 수집하고 이벤트에 가입하려면 이 서비스가 실행되고 있어야 합니다. WinRM 메시지는 HTTP 및 HTTPS를 전송 수단으로 사용합니다. WinRM 서비스는 IIS에 의존하지 않지만 동일한 컴퓨터에서 IIS와 포트를 공유하도록 미리 설정되어 있습니다. WinRM 서비스는 /wsman URL 접두사를 예약합니다. IIS와의 충돌을 방지하려면 관리자가 IIS에서 호스트되는 웹 사이트가 /wsman URL 접두사를 사용하지 않도록 해야 합니다.","True","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","AutomaticDelayedStart","WinRM","System.ServiceProcess.ServiceController[]","False","True","True","Windows Remote Management (WS-Management)","System.ServiceProcess.ServiceController[]",".","WinRM","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","Windows 참가자 프로그램에 대한 인프라 지원을 제공합니다. Windows 참가자 프로그램이 작동하려면 이 서비스를 사용해야 합니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","wisvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows 참가자 서비스","System.ServiceProcess.ServiceController[]",".","wisvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","WLANSVC 서비스는 WLAN(무선 LAN)을 구성하고 검색하고 연결하고 연결을 끊는 데 필요한 IEEE 802.11 표준 논리를 제공합니다. 다른 장치나 컴퓨터가 이 기능을 지원하는 WLAN 어댑터를 사용하여 무선으로 연결할 수 있도록 컴퓨터를 소프트웨어 액세스 지점으로 설정하는 논리도 포함되어 있습니다. WLANSVC 서비스를 중지하거나 사용하지 않도록 설정하면 Windows 네트워킹 UI에서 컴퓨터의 모든 WLAN 어댑터에 액세스할 수 없게 됩니다. 컴퓨터에 WLAN 어댑터가 있는 경우 WLANSVC 서비스를 실행하는 것이 좋습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Automatic","WlanSvc","System.ServiceProcess.ServiceController[]","False","True","True","WLAN AutoConfig","System.ServiceProcess.ServiceController[]",".","WlanSvc","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","사용자가 Microsoft 계정 ID 서비스를 통해 로그인할 수 있도록 합니다. 이 서비스가 중지된 경우 사용자는 Microsoft 계정을 사용하여 컴퓨터에 로그온할 수 없습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","wlidsvc","System.ServiceProcess.ServiceController[]","False","False","False","Microsoft Account Sign-in Assistant","System.ServiceProcess.ServiceController[]",".","wlidsvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess, Win32ShareProcess",,
"NT Authority\LocalService","이 서비스는 구독자 ID 모듈에 대해 프로필 관리를 제공합니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","Manual","wlpasvc","System.ServiceProcess.ServiceController[]","False","False","False","로컬 프로필 관리자 서비스","System.ServiceProcess.ServiceController[]",".","wlpasvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","프로비전 및 등록 작업을 포함한 관리를 수행합니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","WManSvc","System.ServiceProcess.ServiceController[]","False","False","False","Windows 관리 서비스","System.ServiceProcess.ServiceController[]",".","WManSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"localSystem","네트워크에 있는 클라이언트에 WMI(Windows Management Instrumentation) 공급자의 성능 라이브러리 정보를 제공합니다. 이 서비스는 성능 데이터 도우미가 활성화되어 있을 경우에만 실행됩니다.","False","C:\WINDOWS\system32\wbem\WmiApSrv.exe","Manual","wmiApSrv","System.ServiceProcess.ServiceController[]","False","False","False","WMI Performance Adapter","System.ServiceProcess.ServiceController[]",".","wmiApSrv","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","Intel(R) Management Engine WMI Provider Registration Service","False","C:\WINDOWS\System32\DriverStore\FileRepository\mewmiprov.inf_amd64_d51901c26227fb29\WMIRegistrationService.exe","Automatic","WMIRegistrationService","System.ServiceProcess.ServiceController[]","False","False","True","Intel(R) Management Engine WMI Provider Registration","System.ServiceProcess.ServiceController[]",".","WMIRegistrationService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Windows에서 자녀 계정에 대한 자녀 보호를 적용합니다. 이 서비스를 중지하거나 사용하지 않도록 설정하면 자녀 보호가 적용되지 않을 수 있습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalService","Manual","WpcMonSvc","System.ServiceProcess.ServiceController[]","False","False","False","자녀 보호","System.ServiceProcess.ServiceController[]",".","WpcMonSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess",,
"LocalSystem","이동식 대용량 저장 장치의 그룹 정책을 강제 적용합니다. Windows Media Player 및 이미지 가져오기 마법사 같은 응용 프로그램이 이동식 대용량 저장 장치를 사용하여 콘텐츠를 전송하고 동기화할 수 있도록 합니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted","Manual","WPDBusEnum","System.ServiceProcess.ServiceController[]","False","False","False","Portable Device Enumerator Service","System.ServiceProcess.ServiceController[]",".","WPDBusEnum","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","이 서비스는 세션 0에서 실행되며 디바이스와 WNS 서버 사이의 연결을 처리하는 알림 플랫폼 및 연결 공급자를 호스트합니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Automatic","WpnService","System.ServiceProcess.ServiceController[]","False","False","True","Windows 푸시 알림 시스템 서비스","System.ServiceProcess.ServiceController[]",".","WpnService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess, Win32ShareProcess",,
"","이 서비스는 로컬 및 푸시 알림을 지원하는 Windows 알림 플랫폼을 호스트합니다. 지원되는 알림은 타일, 알림 및 원시 알림입니다.","False","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","Automatic","WpnUserService_7cc3d","System.ServiceProcess.ServiceController[]","False","False","True","WpnUserService_7cc3d","System.ServiceProcess.ServiceController[]",".","WpnUserService_7cc3d","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","240",,
"NT AUTHORITY\LocalService","WSCSVC(Windows 보안 센터) 서비스에서는 컴퓨터의 보안 상태 설정을 모니터링하고 보고합니다. 상태 설정에는 방화벽(설정/해제), 바이러스 백신 프로그램(설정/해제/만료), 스파이웨어 방지 프로그램(설정/해제/만료), Windows 업데이트(자동 또는 수동으로 업데이트 다운로드 및 설치), 사용자 계정 컨트롤(설정/해제) 및 인터넷 설정(권장/비권장)이 포함됩니다. 서비스는 ISV(Independent Software Vendor)에 COM API를 제공하여 제품 상태를 보안 센터 서비스에 등록 및 기록하도록 합니다. 보안 및 유지 관리 UI는 이 서비스를 사용하여 시스템 트레이 경고 기능을 제공하고 AC 제어판의 보안 상태를 그래픽으로 보여 줍니다. NAP(네트워크 액세스 보호)는 이 서비스를 사용하여 클라이언트의 보안 상태를 NAP 네트워크 정책 서버에 보고하여 네트워크 격리 결정을 하도록 합니다. 또한, 서비스에는 외부 소비자가 수집된 시스템 보안 상태를 프로그래밍 방식으로 검색할 수 있도록 해 주는 공용 API가 있습니다.","True","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","AutomaticDelayedStart","wscsvc","System.ServiceProcess.ServiceController[]","False","True","True","보안 센터","System.ServiceProcess.ServiceController[]",".","wscsvc","System.ServiceProcess.ServiceController[]","Automatic",,"Running","Win32OwnProcess, Win32ShareProcess",,
"LocalSystem","파일, 전자 메일 및 기타 콘텐츠에 대한 콘텐츠 인덱싱, 속성 캐싱 및 검색 결과를 제공합니다.","True","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","AutomaticDelayedStart","WSearch","System.ServiceProcess.ServiceController[]","False","True","True","Windows Search","System.ServiceProcess.ServiceController[]",".","WSearch","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Windows Subsystem for Linux를 사용하면 개발자가 -- 대부분의 명령줄 도구, 유틸리티 및 응용 프로그램을 포함한 -- GNU/Linux 환경을 수정하지 않고 기존 가상 머신이나 이중 부팅 설정의 오버헤드 없이 Windows에서 직접 실행할 수 있습니다.","False","""C:\Program Files\WindowsApps\MicrosoftCorporationII.WindowsSubsystemForLinux_2.3.26.0_x64__8wekyb3d8bbwe\wslinstaller.exe""","Automatic","WslInstaller","System.ServiceProcess.ServiceController[]","False","False","False","Linux용 Windows 하위 시스템","System.ServiceProcess.ServiceController[]",".","WslInstaller","System.ServiceProcess.ServiceController[]","Automatic",,"Stopped","528",,
"LocalSystem","WSL Service","False","""C:\Program Files\WSL\wslservice.exe""","Automatic","WSLService","System.ServiceProcess.ServiceController[]","False","False","True","WSL Service","System.ServiceProcess.ServiceController[]",".","WSLService","System.ServiceProcess.ServiceController[]","Automatic","Microsoft.Win32.SafeHandles.SafeServiceHandle","Running","Win32OwnProcess",,
"LocalSystem","Windows와 기타 프로그램의 업데이트를 검색하고 다운로드하고 설치하도록 설정합니다. 서비스를 사용하지 않도록 설정하면 이 컴퓨터의 사용자가 Windows 업데이트나 자동 업데이트 기능을 사용할 수 없게 되며 프로그램에서 WUA(Windows 업데이트 에이전트) API를 사용할 수 없게 됩니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","wuauserv","System.ServiceProcess.ServiceController[]","False","False","False","Windows 업데이트","System.ServiceProcess.ServiceController[]",".","wuauserv","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32OwnProcess, Win32ShareProcess",,
"localSystem","이 서비스는 네트워크를 자동으로 구성하여 모바일 광대역(GSM 및 CDMA) 데이터 카드/내장 모듈 어댑터와 연결을 관리합니다. 최상의 모바일 광대역 장치 사용 환경을 제공하려면 이 서비스를 항상 실행하는 것이 좋습니다.","False","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","Manual","WwanSvc","System.ServiceProcess.ServiceController[]","False","False","False","WWAN AutoConfig","System.ServiceProcess.ServiceController[]",".","WwanSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","Xbox Live와의 상호 작용을 위한 인증 및 승인 서비스를 제공합니다. 이 서비스가 중지되면 몇몇 앱이 올바르게 작동하지 않을 수 있습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XblAuthManager","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Live 인증 관리자","System.ServiceProcess.ServiceController[]",".","XblAuthManager","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","Xbox Live 저장을 지원하는 게임의 저장 데이터를 동기화합니다. 이 서비스가 중지되면 게임 저장 데이터는 Xbox Live로 업로드되거나 Xbox Live로 다운로드되지 않습니다.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XblGameSave","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Live 게임 저장","System.ServiceProcess.ServiceController[]",".","XblGameSave","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
"LocalSystem","This service manages connected Xbox Accessories.","False","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","Manual","XboxGipSvc","System.ServiceProcess.ServiceController[]","False","False","False","Xbox Accessory Management Service","System.ServiceProcess.ServiceController[]",".","XboxGipSvc","System.ServiceProcess.ServiceController[]","Manual","Microsoft.Win32.SafeHandles.SafeServiceHandle","Stopped","Win32ShareProcess",,
